ID_Transaccion;Fecha;Tipo_Movimiento;ID_Producto;Nombre_Producto;Cantidad;Costo_Unitario;Precio_Venta_Unitario;Origen;Proveedor_Cliente
1849;2022-09-29;Produccion;PROD-009;Monitor Curvo 27'';98;148.56;0.0;Fabricacion;N/A
1850;2022-09-29;Compra;PROD-010;Webcam HD Pro;261;25.25;0.0;Compra;VisionParts
1851;2022-09-29;Compra;PROD-008;Batería Larga Duración;166;45.8;0.0;Compra;PowerCell Co.
1852;2022-09-29;Compra;PROD-004;Tarjeta Gráfica Pro;151;176.66;0.0;Compra;TechSupplies Inc.
1853;2022-09-29;Venta;PROD-005;Procesador Gama;-24;0.0;219.59;Venta;EducaTech
1854;2022-09-30;Venta;PROD-005;Procesador Gamma;-49;0.0;221.06;Venta;Global Office
1855;2022-09-30;Produccion;PROD-002;Portátil Z1 Pro;48;446.2;0.0;Fabricacion;N/A
1856;2022-09-30;Venta;PROD-010;Webcam HD Pro;-23;0.0;60.52;Venta;Global Office
1857;2022-09-30;Compra;PROD-008;Batería Larga Duración;101;44.62;0.0;Compra;TechSupplies Inc.
1858;2022-09-30;Compra;PROD-003;Tarjeta Gráfica Eco;187;85.62;0.0;Compra;VisionParts
1859;2022-09-30;Compra;PROD-010;Webcam HD Pro;51;25.18;0.0;Compra;TechSupplies Inc.
1860;2022-10-01;Venta;PROD-001;Portátil Z1;-9;0.0;501.36;Venta;CorpTech Solutions
1861;2022-10-01;Venta;PROD-008;Batería Larga Duración;-19;0.0;95.69;Venta;PC Gamers World
1862;2022-10-01;Venta;PROD-005;Procesador Gamma;-28;0.0;218.89;Venta;PC Gamers World
1863;2022-10-01;Venta;PROD-007;SSD 1TB;-41;0.0;130.58;Venta;Global Office
1864;2022-10-01;Produccion;PROD-002;Portátil Z1 Pro;95;443.48;0.0;Fabricacion;N/A
1865;2022-10-01;Venta;PROD-009;Monitor Curvo 27'';-28;0.0;299.34;Venta;Global Office
1866;2022-10-01;Compra;PROD-003;Tarjeta Gráfica Eco;99;86.95;0.0;Compra;TechSupplies Inc.
1867;2022-10-02;Venta;PROD-002;Portátil Z1 Pro;-17;0.0;894.79;Venta;EducaTech
1868;2022-10-02;Compra;PROD-006;SSD 512GB;289;36.27;0.0;Compra;TechSupplies Inc.
1869;2022-10-02;Venta;PROD-009;Monitor Curvo 27'';-11;0.0;298.03;Venta;Venta Directa Online
1870;2022-10-02;Compra;PROD-006;SSD 512GB;209;35.53;0.0;Compra;Componentes Globales
1871;2022-10-02;Produccion;PROD-001;Portátil Z1;62;252.55;0.0;Fabricacion;N/A
1872;2022-10-02;Venta;PROD-003;Tarjeta Gráfica Eco;-19;0.0;161.2;Venta;PC Gamers World
1873;2022-10-02;Compra;PROD-003;Tarjeta Gráfica Eco;104;84.64;0.0;Compra;TechSupplies Inc.
1874;2022-10-03;Venta;PROD-006;SSD 512GB;-13;0.0;79.98;Venta;Venta Directa Online
1875;2022-10-03;Venta;PROD-010;Webcam HD Pro;-42;0.0;60.53;Venta;EducaTech
1876;2022-10-03;Venta;PROD-004;Tarjeta Gráfica Pro;-35;0.0;352.47;Venta;CorpTech Solutions
1877;2022-10-03;Venta;PROD-005;Procesador Gamma;-48;0.0;218.95;Venta;EducaTech
1878;2022-10-03;Produccion;PROD-009;Monitor Curvo 27'';79;152.29;0.0;Fabricacion;N/A
1879;2022-10-03;Venta;PROD-002;Portátil Z1 Pro;-24;0.0;901.69;Venta;Venta Directa Online
1880;2022-10-03;Venta;PROD-007;SSD 1TB;-21;0.0;130.01;Venta;Global Office
1881;2022-10-04;Compra;PROD-003;Tarjeta Gráfica Eco;237;84.36;0.0;Compra;PowerCell Co.
1882;2022-10-04;Compra;PROD-003;Tarjeta Gráfica Eco;53;86.16;0.0;Compra;TechSupplies Inc.
1883;2022-10-04;Compra;PROD-007;SSD 1TB;125;64.98;0.0;Compra;PowerCell Co.
1884;2022-10-04;Produccion;PROD-001;Portátil Z1;33;250.32;0.0;Fabricacion;N/A
1885;2022-10-04;Venta;PROD-007;SSD 1TB;-42;0.0;129.47;Venta;Venta Directa Online
1886;2022-10-04;Produccion;PROD-002;Portátil Z1 Pro;69;459.48;0.0;Fabricacion;N/A
1887;2022-10-04;Compra;PROD-003;Tarjeta Gráfica Eco;92;84.29;0.0;Compra;Componentes Globales
1888;2022-10-05;Compra;PROD-005;Procesador Gama;212;117.68;0.0;Compra;TechSupplies Inc.
1889;2022-10-05;Produccion;PROD-001;Portátil Z1;87;249.61;0.0;Fabricacion;N/A
1890;2022-10-05;Compra;PROD-006;SSD 512GB;54;36.5;0.0;Compra;TechSupplies Inc.
1891;2022-10-05;Venta;PROD-001;Portátil Z1;-7;0.0;504.0;Venta;EducaTech
1892;2022-10-05;Compra;PROD-010;Webcam HD Pro;268;24.65;0.0;Compra;Componentes Globales
1893;2022-10-05;Produccion;PROD-002;Portátil Z1 Pro;54;453.43;0.0;Fabricacion;N/A
1894;2022-10-06;Compra;PROD-008;Batería Larga Duración;247;45.2;0.0;Compra;VisionParts
1895;2022-10-06;Venta;PROD-006;SSD 512GB;-28;0.0;80.07;Venta;EducaTech
1896;2022-10-06;Compra;PROD-010;Webcam HD Pro;209;24.54;0.0;Compra;TechSupplies Inc.
1897;2022-10-06;Produccion;PROD-002;Portátil Z1 Pro;77;452.81;0.0;Fabricacion;N/A
1898;2022-10-06;Venta;PROD-004;Tarjeta Gráfica Pro;-14;0.0;349.41;Venta;CorpTech Solutions
1899;2022-10-06;Venta;PROD-003;Tarjeta Gráfica Eco;-26;0.0;160.52;Venta;Global Office
1900;2022-10-06;Venta;PROD-003;Tarjeta Gráfica Eco;-12;0.0;160.31;Venta;CorpTech Solutions
1901;2022-10-07;Venta;PROD-010;Webcam HD Pro;-41;0.0;59.77;Venta;Global Office
1902;2022-10-07;Produccion;PROD-002;Portátil Z1 Pro;44;450.43;0.0;Fabricacion;N/A
1903;2022-10-07;Produccion;PROD-001;Portátil Z1;34;254.61;0.0;Fabricacion;N/A
1904;2022-10-07;Compra;PROD-007;SSD 1TB;284;65.59;0.0;Compra;VisionParts
1905;2022-10-07;Venta;PROD-008;Batería Larga Duración;-36;0.0;94.99;Venta;EducaTech
1906;2022-10-07;Produccion;PROD-002;Portátil Z1 Pro;34;452.76;0.0;Fabricacion;N/A
1907;2022-10-07;Venta;PROD-008;Batería Larga Duración;-13;0.0;94.12;Venta;CorpTech Solutions
1908;2022-10-08;Venta;PROD-010;Webcam HD Pro;-32;0.0;60.11;Venta;Global Office
1909;2022-10-08;Venta;PROD-006;SSD 512GB;-12;0.0;79.29;Venta;CorpTech Solutions
1910;2022-10-08;Venta;PROD-003;Tarjeta Gráfica Eco;-30;0.0;159.98;Venta;Venta Directa Online
1911;2022-10-08;Venta;PROD-010;Webcam HD Pro;-21;0.0;60.2;Venta;CorpTech Solutions
1912;2022-10-08;Venta;PROD-007;SSD 1TB;-32;0.0;129.57;Venta;Global Office
1913;2022-10-08;Venta;PROD-005;Procesador Gamma;-37;0.0;221.49;Venta;Venta Directa Online
1914;2022-10-08;Venta;PROD-003;Tarjeta Gráfica Eco;-48;0.0;158.55;Venta;CorpTech Solutions
1915;2022-10-09;Compra;PROD-003;Tarjeta Gráfica Eco;203;83.88;0.0;Compra;VisionParts
1916;2022-10-09;Produccion;PROD-002;Portátil Z1 Pro;50;442.9;0.0;Fabricacion;N/A
1917;2022-10-09;Venta;PROD-008;Batería Larga Duración;-11;0.0;94.06;Venta;CorpTech Solutions
1918;2022-10-09;Produccion;PROD-002;Portátil Z1 Pro;74;448.73;0.0;Fabricacion;N/A
1919;2022-10-09;Venta;PROD-002;Portátil Z1 Pro;-44;0.0;902.82;Venta;Global Office
1920;2022-10-09;Compra;PROD-005;Procesador Gamma;60;121.77;0.0;Compra;PowerCell Co.
1921;2022-10-09;Venta;PROD-005;Procesador Gamma;-23;0.0;221.62;Venta;CorpTech Solutions
1922;2022-10-10;Venta;PROD-004;Tarjeta Gráfica Pro;-38;0.0;349.48;Venta;CorpTech Solutions
1923;2022-10-10;Compra;PROD-006;SSD 512GB;256;35.31;0.0;Compra;VisionParts
1924;2022-10-10;Compra;PROD-007;SSD 1TB;298;66.44;0.0;Compra;VisionParts
1925;2022-10-10;Compra;PROD-008;Batería Larga Duración;160;45.95;0.0;Compra;PowerCell Co.
1926;2022-10-10;Venta;PROD-007;SSD 1TB;-37;0.0;129.76;Venta;Global Office
1927;2022-10-10;Venta;PROD-005;Procesador Gamma;-26;0.0;219.44;Venta;PC Gamers World
1928;2022-10-10;Venta;PROD-010;Webcam HD Pro;-29;0.0;60.08;Venta;PC Gamers World
1929;2022-10-11;Venta;PROD-005;Procesador Gama;-30;0.0;221.92;Venta;Venta Directa Online
1930;2022-10-11;Venta;PROD-003;Tarjeta Gráfica Eco;-35;0.0;159.83;Venta;EducaTech
1931;2022-10-11;Venta;PROD-001;Portátil Z1;-20;0.0;498.2;Venta;Venta Directa Online
1932;2022-10-11;Compra;PROD-008;Batería Larga Duración;236;44.59;0.0;Compra;Componentes Globales
1933;2022-10-11;Compra;PROD-004;Tarjeta Gráfica Pro;119;182.06;0.0;Compra;VisionParts
1934;2022-10-11;Compra;PROD-003;Tarjeta Gráfica Eco;50;83.92;0.0;Compra;Componentes Globales
1935;2022-10-12;Compra;PROD-008;Batería Larga Duración;272;44.78;0.0;Compra;TechSupplies Inc.
1936;2022-10-12;Compra;PROD-007;SSD 1TB;270;66.09;0.0;Compra;VisionParts
1937;2022-10-12;Venta;PROD-008;Batería Larga Duración;-37;0.0;94.39;Venta;PC Gamers World
1938;2022-10-12;Venta;PROD-003;Tarjeta Gráfica Eco;-35;0.0;159.48;Venta;Venta Directa Online
1939;2022-10-12;Venta;PROD-004;Tarjeta Gráfica Pro;-7;0.0;351.96;Venta;EducaTech
1940;2022-10-12;Produccion;PROD-009;Monitor Curvo 27'';51;147.72;0.0;Fabricacion;N/A
1941;2022-10-12;Venta;PROD-006;SSD 512GB;-6;0.0;79.81;Venta;Venta Directa Online
1942;2022-10-13;Venta;PROD-002;Portátil Z1 Pro;-39;0.0;902.85;Venta;EducaTech
1943;2022-10-13;Compra;PROD-003;Tarjeta Gráfica Eco;210;84.08;0.0;Compra;TechSupplies Inc.
1944;2022-10-13;Venta;PROD-007;SSD 1TB;-32;0.0;130.91;Venta;EducaTech
1945;2022-10-13;Venta;PROD-010;Webcam HD Pro;-6;0.0;59.66;Venta;Global Office
1946;2022-10-13;Venta;PROD-003;Tarjeta Gráfica Eco;-38;0.0;161.47;Venta;Venta Directa Online
1947;2022-10-13;Produccion;PROD-002;Portátil Z1 Pro;49;458.45;0.0;Fabricacion;N/A
1948;2022-10-13;Venta;PROD-002;Portátil Z1 Pro;-46;0.0;898.87;Venta;Venta Directa Online
1949;2022-10-14;Compra;PROD-010;Webcam HD Pro;267;24.63;0.0;Compra;Componentes Globales
1950;2022-10-14;Produccion;PROD-002;Portátil Z1 Pro;24;445.8;0.0;Fabricacion;N/A
1951;2022-10-14;Venta;PROD-004;Tarjeta Gráfica Pro;-5;0.0;352.71;Venta;EducaTech
1952;2022-10-14;Venta;PROD-010;Webcam HD Pro;-44;0.0;60.09;Venta;EducaTech
1953;2022-10-14;Venta;PROD-008;Batería Larga Duración;-13;0.0;94.65;Venta;Venta Directa Online
1954;2022-10-14;Compra;PROD-006;SSD 512GB;209;35.66;0.0;Compra;TechSupplies Inc.
1955;2022-10-14;Venta;PROD-006;SSD 512GB;-50;0.0;79.21;Venta;EducaTech
1956;2022-10-15;Venta;PROD-005;Procesador Gama;-16;0.0;221.43;Venta;Global Office
1957;2022-10-15;Venta;PROD-007;SSD 1TB;-20;0.0;130.3;Venta;CorpTech Solutions
1958;2022-10-15;Venta;PROD-003;Tarjeta Gráfica Eco;-9;0.0;158.33;Venta;Venta Directa Online
1959;2022-10-15;Venta;PROD-002;Portátil Z1 Pro;-27;0.0;904.42;Venta;EducaTech
1960;2022-10-15;Venta;PROD-003;Tarjeta Gráfica Eco;-29;0.0;159.45;Venta;Global Office
1961;2022-10-15;Produccion;PROD-001;Portátil Z1;100;245.77;0.0;Fabricacion;N/A
1962;2022-10-15;Compra;PROD-003;Tarjeta Gráfica Eco;179;86.85;0.0;Compra;PowerCell Co.
1963;2022-10-16;Venta;PROD-006;SSD 512GB;-43;0.0;79.29;Venta;Global Office
1964;2022-10-16;Venta;PROD-002;Portátil Z1 Pro;-27;0.0;900.87;Venta;CorpTech Solutions
1965;2022-10-16;Venta;PROD-004;Tarjeta Gráfica Pro;-31;0.0;351.13;Venta;CorpTech Solutions
1966;2022-10-16;Produccion;PROD-002;Portátil Z1 Pro;54;447.11;0.0;Fabricacion;N/A
1967;2022-10-16;Compra;PROD-006;SSD 512GB;154;36.22;0.0;Compra;Componentes Globales
1968;2022-10-16;Produccion;PROD-002;Portátil Z1 Pro;28;446.74;0.0;Fabricacion;N/A
1969;2022-10-17;Compra;PROD-006;SSD 512GB;200;35.15;0.0;Compra;TechSupplies Inc.
1970;2022-10-17;Venta;PROD-009;Monitor Curvo 27'';-22;0.0;297.16;Venta;Global Office
1971;2022-10-17;Compra;PROD-003;Tarjeta Gráfica Eco;272;84.55;0.0;Compra;VisionParts
1972;2022-10-17;Compra;PROD-008;Batería Larga Duración;289;45.12;0.0;Compra;PowerCell Co.
1973;2022-10-17;Compra;PROD-004;Tarjeta Gráfica Pro;233;179.56;0.0;Compra;TechSupplies Inc.
1974;2022-10-17;Venta;PROD-001;Portátil Z1;-38;0.0;499.41;Venta;CorpTech Solutions
1975;2022-10-17;Produccion;PROD-002;Portátil Z1 Pro;39;459.25;0.0;Fabricacion;N/A
1976;2022-10-18;Venta;PROD-003;Tarjeta Gráfica Eco;-47;0.0;158.93;Venta;Venta Directa Online
1977;2022-10-18;Compra;PROD-010;Webcam HD Pro;178;24.84;0.0;Compra;TechSupplies Inc.
1978;2022-10-18;Venta;PROD-007;SSD 1TB;-7;0.0;130.75;Venta;Global Office
1979;2022-10-18;Compra;PROD-005;Procesador Gamma;231;120.26;0.0;Compra;VisionParts
1980;2022-10-18;Venta;PROD-009;Monitor Curvo 27'';-33;0.0;298.87;Venta;Venta Directa Online
1981;2022-10-18;Compra;PROD-004;Tarjeta Gráfica Pro;200;183.67;0.0;Compra;VisionParts
1982;2022-10-18;Venta;PROD-005;Procesador Gamma;-46;0.0;221.83;Venta;Global Office
1983;2022-10-19;Venta;PROD-009;Monitor Curvo 27'';-38;0.0;299.09;Venta;Global Office
1984;2022-10-19;Venta;PROD-001;Portátil Z1;-24;0.0;496.98;Venta;CorpTech Solutions
1985;2022-10-19;Venta;PROD-001;Portátil Z1;-47;0.0;499.07;Venta;Venta Directa Online
1986;2022-10-19;Compra;PROD-005;Procesador Gama;239;121.46;0.0;Compra;TechSupplies Inc.
1987;2022-10-19;Venta;PROD-002;Portátil Z1 Pro;-17;0.0;898.38;Venta;EducaTech
1988;2022-10-19;Venta;PROD-006;SSD 512GB;-16;0.0;79.47;Venta;Venta Directa Online
1989;2022-10-19;Venta;PROD-005;Procesador Gamma;-23;0.0;217.87;Venta;CorpTech Solutions
1990;2022-10-20;Venta;PROD-003;Tarjeta Gráfica Eco;-6;0.0;159.81;Venta;CorpTech Solutions
1991;2022-10-20;Venta;PROD-009;Monitor Curvo 27'';-9;0.0;299.86;Venta;Venta Directa Online
1992;2022-10-20;Venta;PROD-005;Procesador Gamma;-45;0.0;219.74;Venta;Global Office
1993;2022-10-20;Venta;PROD-004;Tarjeta Gráfica Pro;-32;0.0;351.76;Venta;CorpTech Solutions
1994;2022-10-20;Venta;PROD-003;Tarjeta Gráfica Eco;-16;0.0;160.09;Venta;EducaTech
1995;2022-10-20;Venta;PROD-001;Portátil Z1;-27;0.0;501.74;Venta;CorpTech Solutions
1996;2022-10-20;Venta;PROD-005;Procesador Gamma;-34;0.0;218.33;Venta;EducaTech
1997;2022-10-21;Venta;PROD-010;Webcam HD Pro;-16;0.0;60.51;Venta;EducaTech
1998;2022-10-21;Compra;PROD-004;Tarjeta Gráfica Pro;160;178.11;0.0;Compra;TechSupplies Inc.
1999;2022-10-21;Compra;PROD-008;Batería Larga Duración;68;44.34;0.0;Compra;VisionParts
2000;2022-10-21;Compra;PROD-003;Tarjeta Gráfica Eco;294;86.19;0.0;Compra;TechSupplies Inc.
2001;2022-10-21;Venta;PROD-006;SSD 512GB;-43;0.0;79.37;Venta;PC Gamers World
2002;2022-10-21;Venta;PROD-009;Monitor Curvo 27'';-17;0.0;301.83;Venta;CorpTech Solutions
2003;2022-10-22;Venta;PROD-008;Batería Larga Duración;-40;0.0;94.67;Venta;Global Office
2004;2022-10-22;Venta;PROD-005;Procesador Gama;-9;0.0;219.45;Venta;CorpTech Solutions
2005;2022-10-22;Compra;PROD-003;Tarjeta Gráfica Eco;134;84.36;0.0;Compra;VisionParts
2006;2022-10-22;Compra;PROD-005;Procesador Gama;78;121.52;0.0;Compra;TechSupplies Inc.
2007;2022-10-22;Venta;PROD-003;Tarjeta Gráfica Eco;-40;0.0;161.11;Venta;Global Office
2008;2022-10-22;Compra;PROD-003;Tarjeta Gráfica Eco;241;85.75;0.0;Compra;VisionParts
2009;2022-10-22;Venta;PROD-010;Webcam HD Pro;-18;0.0;60.57;Venta;Global Office
2010;2022-10-23;Venta;PROD-007;SSD 1TB;-5;0.0;129.19;Venta;Venta Directa Online
2011;2022-10-23;Venta;PROD-002;Portátil Z1 Pro;-5;0.0;903.74;Venta;PC Gamers World
2012;2022-10-23;Compra;PROD-004;Tarjeta Gráfica Pro;195;183.28;0.0;Compra;VisionParts
2013;2022-10-23;Venta;PROD-002;Portátil Z1 Pro;-42;0.0;904.82;Venta;PC Gamers World
2014;2022-10-23;Venta;PROD-001;Portátil Z1;-25;0.0;499.67;Venta;Global Office
2015;2022-10-23;Venta;PROD-005;Procesador Gama;-14;0.0;221.6;Venta;EducaTech
2016;2022-10-23;Venta;PROD-006;SSD 512GB;-13;0.0;80.08;Venta;Global Office
2017;2022-10-24;Venta;PROD-004;Tarjeta Gráfica Pro;-44;0.0;352.18;Venta;EducaTech
2018;2022-10-24;Compra;PROD-003;Tarjeta Gráfica Eco;136;86.45;0.0;Compra;PowerCell Co.
2019;2022-10-24;Produccion;PROD-002;Portátil Z1 Pro;55;447.35;0.0;Fabricacion;N/A
2020;2022-10-24;Venta;PROD-007;SSD 1TB;-45;0.0;130.57;Venta;PC Gamers World
2021;2022-10-24;Venta;PROD-007;SSD 1TB;-42;0.0;129.1;Venta;EducaTech
2022;2022-10-24;Produccion;PROD-001;Portátil Z1;25;248.27;0.0;Fabricacion;N/A
2023;2022-10-24;Venta;PROD-005;Procesador Gamma;-33;0.0;220.62;Venta;CorpTech Solutions
2024;2022-10-25;Compra;PROD-007;SSD 1TB;207;66.2;0.0;Compra;VisionParts
2025;2022-10-25;Venta;PROD-008;Batería Larga Duración;-35;0.0;95.73;Venta;CorpTech Solutions
2026;2022-10-25;Venta;PROD-008;Batería Larga Duración;-43;0.0;95.91;Venta;PC Gamers World
2027;2022-10-25;Produccion;PROD-009;Monitor Curvo 27'';48;152.01;0.0;Fabricacion;N/A
2028;2022-10-25;Venta;PROD-009;Monitor Curvo 27'';-17;0.0;297.51;Venta;Venta Directa Online
2029;2022-10-25;Venta;PROD-006;SSD 512GB;-29;0.0;80.09;Venta;CorpTech Solutions
2030;2022-10-25;Compra;PROD-004;Tarjeta Gráfica Pro;89;183.41;0.0;Compra;VisionParts
2031;2022-10-26;Venta;PROD-005;Procesador Gamma;-18;0.0;217.84;Venta;Venta Directa Online
2032;2022-10-26;Venta;PROD-001;Portátil Z1;-18;0.0;498.5;Venta;CorpTech Solutions
2033;2022-10-26;Venta;PROD-007;SSD 1TB;-38;0.0;129.72;Venta;CorpTech Solutions
2034;2022-10-26;Venta;PROD-010;Webcam HD Pro;-27;0.0;60.42;Venta;Venta Directa Online
2035;2022-10-26;Compra;PROD-005;Procesador Gamma;103;120.84;0.0;Compra;Componentes Globales
2036;2022-10-26;Venta;PROD-008;Batería Larga Duración;-48;0.0;94.84;Venta;PC Gamers World
2037;2022-10-27;Venta;PROD-003;Tarjeta Gráfica Eco;-14;0.0;160.62;Venta;Venta Directa Online
2038;2022-10-27;Produccion;PROD-009;Monitor Curvo 27'';69;147.87;0.0;Fabricacion;N/A
2039;2022-10-27;Produccion;PROD-001;Portátil Z1;52;249.48;0.0;Fabricacion;N/A
2040;2022-10-27;Venta;PROD-001;Portátil Z1;-16;0.0;497.52;Venta;Venta Directa Online
2041;2022-10-27;Compra;PROD-004;Tarjeta Gráfica Pro;209;178.79;0.0;Compra;Componentes Globales
2042;2022-10-27;Venta;PROD-003;Tarjeta Gráfica Eco;-18;0.0;160.59;Venta;PC Gamers World
2043;2022-10-27;Venta;PROD-009;Monitor Curvo 27'';-45;0.0;296.13;Venta;Global Office
2044;2022-10-28;Venta;PROD-006;SSD 512GB;-43;0.0;79.65;Venta;Venta Directa Online
2045;2022-10-28;Venta;PROD-004;Tarjeta Gráfica Pro;-18;0.0;347.6;Venta;Global Office
2046;2022-10-28;Venta;PROD-003;Tarjeta Gráfica Eco;-42;0.0;160.01;Venta;CorpTech Solutions
2047;2022-10-28;Venta;PROD-001;Portátil Z1;-46;0.0;495.18;Venta;CorpTech Solutions
2048;2022-10-28;Produccion;PROD-002;Portátil Z1 Pro;88;448.17;0.0;Fabricacion;N/A
2049;2022-10-28;Venta;PROD-008;Batería Larga Duración;-20;0.0;95.21;Venta;EducaTech
2050;2022-10-28;Venta;PROD-009;Monitor Curvo 27'';-33;0.0;301.77;Venta;Venta Directa Online
2051;2022-10-29;Venta;PROD-001;Portátil Z1;-50;0.0;499.2;Venta;EducaTech
2052;2022-10-29;Venta;PROD-006;SSD 512GB;-14;0.0;79.44;Venta;Venta Directa Online
2053;2022-10-29;Venta;PROD-002;Portátil Z1 Pro;-39;0.0;907.57;Venta;Global Office
2054;2022-10-29;Venta;PROD-001;Portátil Z1;-38;0.0;503.35;Venta;Global Office
2055;2022-10-29;Compra;PROD-003;Tarjeta Gráfica Eco;236;87.07;0.0;Compra;VisionParts
2056;2022-10-29;Compra;PROD-004;Tarjeta Gráfica Pro;119;180.9;0.0;Compra;TechSupplies Inc.
2057;2022-10-29;Venta;PROD-003;Tarjeta Gráfica Eco;-45;0.0;161.41;Venta;PC Gamers World
2058;2022-10-30;Produccion;PROD-009;Monitor Curvo 27'';25;147.13;0.0;Fabricacion;N/A
2059;2022-10-30;Venta;PROD-010;Webcam HD Pro;-31;0.0;59.72;Venta;Global Office
2060;2022-10-30;Compra;PROD-008;Batería Larga Duración;59;44.66;0.0;Compra;PowerCell Co.
2061;2022-10-30;Venta;PROD-010;Webcam HD Pro;-10;0.0;59.73;Venta;Venta Directa Online
2062;2022-10-30;Venta;PROD-006;SSD 512GB;-8;0.0;80.58;Venta;PC Gamers World
2063;2022-10-30;Compra;PROD-008;Batería Larga Duración;263;44.58;0.0;Compra;TechSupplies Inc.
2064;2022-10-30;Venta;PROD-008;Batería Larga Duración;-22;0.0;94.44;Venta;PC Gamers World
2065;2022-10-31;Venta;PROD-004;Tarjeta Gráfica Pro;-50;0.0;346.94;Venta;Global Office
2066;2022-10-31;Compra;PROD-010;Webcam HD Pro;91;24.59;0.0;Compra;VisionParts
2067;2022-10-31;Venta;PROD-006;SSD 512GB;-37;0.0;80.05;Venta;Global Office
2068;2022-10-31;Venta;PROD-001;Portátil Z1;-15;0.0;499.6;Venta;CorpTech Solutions
2069;2022-10-31;Compra;PROD-004;Tarjeta Gráfica Pro;135;181.04;0.0;Compra;Componentes Globales
2070;2022-10-31;Compra;PROD-004;Tarjeta Gráfica Pro;163;178.0;0.0;Compra;Componentes Globales
2071;2022-10-31;Compra;PROD-003;Tarjeta Gráfica Eco;101;86.65;0.0;Compra;Componentes Globales
2072;2022-11-01;Venta;PROD-009;Monitor Curvo 27'';-20;0.0;298.32;Venta;PC Gamers World
2073;2022-11-01;Produccion;PROD-002;Portátil Z1 Pro;84;449.76;0.0;Fabricacion;N/A
2074;2022-11-01;Compra;PROD-005;Procesador Gamma;177;122.03;0.0;Compra;VisionParts
2075;2022-11-01;Compra;PROD-008;Batería Larga Duración;105;44.78;0.0;Compra;VisionParts
2076;2022-11-01;Compra;PROD-004;Tarjeta Gráfica Pro;64;179.43;0.0;Compra;PowerCell Co.
2077;2022-11-01;Venta;PROD-004;Tarjeta Gráfica Pro;-10;0.0;350.75;Venta;Venta Directa Online
2078;2022-11-02;Venta;PROD-010;Webcam HD Pro;-23;0.0;60.08;Venta;CorpTech Solutions
2079;2022-11-02;Venta;PROD-002;Portátil Z1 Pro;-5;0.0;891.87;Venta;PC Gamers World
2080;2022-11-02;Venta;PROD-002;Portátil Z1 Pro;-13;0.0;902.44;Venta;EducaTech
2081;2022-11-02;Compra;PROD-005;Procesador Gamma;122;118.0;0.0;Compra;Componentes Globales
2082;2022-11-02;Compra;PROD-007;SSD 1TB;298;66.06;0.0;Compra;TechSupplies Inc.
2083;2022-11-02;Venta;PROD-007;SSD 1TB;-8;0.0;129.49;Venta;Venta Directa Online
2084;2022-11-02;Produccion;PROD-002;Portátil Z1 Pro;71;457.77;0.0;Fabricacion;N/A
2085;2022-11-03;Venta;PROD-009;Monitor Curvo 27'';-43;0.0;299.52;Venta;EducaTech
2086;2022-11-03;Venta;PROD-001;Portátil Z1;-41;0.0;498.3;Venta;PC Gamers World
2087;2022-11-03;Venta;PROD-010;Webcam HD Pro;-27;0.0;60.29;Venta;EducaTech
2088;2022-11-03;Venta;PROD-001;Portátil Z1;-46;0.0;498.79;Venta;Venta Directa Online
2089;2022-11-03;Compra;PROD-010;Webcam HD Pro;277;25.13;0.0;Compra;PowerCell Co.
2090;2022-11-03;Compra;PROD-003;Tarjeta Gráfica Eco;121;84.74;0.0;Compra;VisionParts
2091;2022-11-03;Compra;PROD-007;SSD 1TB;70;66.61;0.0;Compra;PowerCell Co.
2092;2022-11-04;Produccion;PROD-009;Monitor Curvo 27'';55;152.54;0.0;Fabricacion;N/A
2093;2022-11-04;Compra;PROD-008;Batería Larga Duración;169;44.64;0.0;Compra;VisionParts
2094;2022-11-04;Venta;PROD-002;Portátil Z1 Pro;-14;0.0;890.99;Venta;PC Gamers World
2095;2022-11-04;Venta;PROD-001;Portátil Z1;-22;0.0;499.11;Venta;EducaTech
2096;2022-11-04;Venta;PROD-006;SSD 512GB;-21;0.0;80.63;Venta;EducaTech
2097;2022-11-04;Venta;PROD-009;Monitor Curvo 27'';-33;0.0;301.86;Venta;EducaTech
2098;2022-11-04;Compra;PROD-003;Tarjeta Gráfica Eco;290;86.6;0.0;Compra;PowerCell Co.
2099;2022-11-05;Produccion;PROD-001;Portátil Z1;37;250.21;0.0;Fabricacion;N/A
2100;2022-11-05;Compra;PROD-003;Tarjeta Gráfica Eco;162;86.79;0.0;Compra;Componentes Globales
2101;2022-11-05;Venta;PROD-007;SSD 1TB;-29;0.0;130.9;Venta;Global Office
2102;2022-11-05;Venta;PROD-010;Webcam HD Pro;-50;0.0;59.8;Venta;Venta Directa Online
2103;2022-11-05;Venta;PROD-007;SSD 1TB;-39;0.0;130.35;Venta;PC Gamers World
2104;2022-11-05;Compra;PROD-007;SSD 1TB;173;65.65;0.0;Compra;Componentes Globales
2105;2022-11-05;Produccion;PROD-009;Monitor Curvo 27'';55;147.15;0.0;Fabricacion;N/A
2106;2022-11-06;Venta;PROD-010;Webcam HD Pro;-46;0.0;60.15;Venta;EducaTech
2107;2022-11-06;Compra;PROD-005;Procesador Gamma;209;119.15;0.0;Compra;PowerCell Co.
2108;2022-11-06;Venta;PROD-008;Batería Larga Duración;-45;0.0;95.07;Venta;Venta Directa Online
